user_id,lesson,time_value,timestamp,engagement,excitation,stress,relax,interest,focus,main_exercise,sub_exercise
id_0,lesson_1,2021-06-13 18:33:57.073826,1622166831.47585,0.4251323,0.3779903,0.40136350000000004,0.4132418000000001,0.5218146,0.3792727,OP,TRA
id_0,lesson_1,2021-06-13 18:33:58.073826,1622166832.4761,0.4392194,0.3746434,0.406997,0.4203744,0.5254238,0.3913776,TE,DNA
id_0,lesson_1,2021-06-13 18:33:59.073826,1622166833.47635,0.4533065000000001,0.3712965,0.4126305,0.42750699999999997,0.529033,0.4034825,TE,DNA
id_0,lesson_1,2021-06-13 18:34:00.073826,1622166834.4766002,0.46739359999999996,0.3679496,0.418264,0.43463959999999996,0.5326422,0.4155874,TE,DNA
id_0,lesson_1,2021-06-13 18:34:01.073826,1622166835.47685,0.4814807,0.3646027,0.4238975,0.44177219999999995,0.5362513999999999,0.42769229999999997,TE,DNA
id_0,lesson_1,2021-06-13 18:34:02.073826,1622166836.4771,0.4955678,0.3612558,0.42953100000000005,0.4489048000000001,0.5398606,0.4397972,TE,DNA
id_0,lesson_1,2021-06-13 18:34:03.073826,1622166837.47735,0.5096549,0.35790890000000003,0.43516450000000007,0.4560374,0.5434698,0.4519021,TE,DNA
id_0,lesson_1,2021-06-13 18:34:04.073826,1622166838.4776,0.523742,0.354562,0.44079799999999997,0.46316999999999997,0.547079,0.46400699999999995,TE,DNA
id_0,lesson_1,2021-06-13 18:34:05.073826,1622166839.4765198,0.5116808,0.3494561,0.4412812,0.46736679999999997,0.5483087,0.459168,TE,DNA
id_0,lesson_1,2021-06-13 18:34:06.073826,1622166840.47544,0.4996196000000001,0.3443502,0.4417644,0.47156359999999997,0.5495384,0.454329,TE,DNA
id_0,lesson_1,2021-06-13 18:34:07.073826,1622166841.47436,0.4875584000000001,0.3392443,0.44224759999999996,0.4757604,0.5507681,0.44948999999999995,TE,DNA
id_0,lesson_1,2021-06-13 18:34:08.073826,1622166842.4732802,0.47549719999999995,0.3341384,0.4427308,0.4799572,0.5519978,0.444651,TE,DNA
id_0,lesson_1,2021-06-13 18:34:09.073826,1622166843.4722,0.46343599999999996,0.3290325,0.44321400000000005,0.484154,0.5532275,0.439812,TE,DNA
id_0,lesson_1,2021-06-13 18:34:10.073826,1622166844.4711199,0.45137479999999996,0.32392659999999995,0.44369719999999996,0.4883508,0.5544571999999999,0.43497299999999994,TE,DNA
id_0,lesson_1,2021-06-13 18:34:11.073826,1622166845.47004,0.43931359999999997,0.3188207,0.4441804,0.4925476,0.5556869000000001,0.430134,TE,DNA
id_0,lesson_1,2021-06-13 18:34:12.073826,1622166846.46896,0.42725240000000003,0.31371479999999996,0.4446636000000001,0.49674440000000003,0.5569166,0.425295,TE,DNA
id_0,lesson_1,2021-06-13 18:34:13.073826,1622166847.46788,0.41519120000000004,0.3086089,0.4451468,0.5009412,0.5581463000000001,0.42045600000000005,TE,DNA
id_0,lesson_1,2021-06-13 18:34:14.073826,1622166848.4668,0.40313000000000004,0.303503,0.44563,0.505138,0.559376,0.415617,TE,DNA
id_0,lesson_1,2021-06-13 18:34:15.073826,1622166849.46735,0.4180102,0.312014,0.4499629,0.5168093,0.5694159000000001,0.4245604,TE,DNA
id_0,lesson_1,2021-06-13 18:34:16.073826,1622166850.4679,0.43289040000000006,0.320525,0.45429579999999997,0.5284806,0.5794558000000001,0.43350379999999994,TE,DNA
id_0,lesson_1,2021-06-13 18:34:17.073826,1622166851.46845,0.4477706,0.329036,0.4586287,0.5401519,0.5894957,0.4424472,TE,DNA
id_0,lesson_1,2021-06-13 18:34:18.073826,1622166852.4689999,0.4626508,0.337547,0.4629616,0.5518232,0.5995356,0.4513906,TE,DNA
id_0,lesson_1,2021-06-13 18:34:19.073826,1622166853.46955,0.47753100000000004,0.346058,0.46729449999999995,0.5634945,0.6095755,0.460334,TE,DNA
id_0,lesson_1,2021-06-13 18:34:20.073826,1622166854.4701,0.4924112,0.354569,0.47162740000000003,0.5751658000000001,0.6196154,0.4692774,TE,DNA
id_0,lesson_1,2021-06-13 18:34:21.073826,1622166855.47065,0.5072914000000001,0.36308,0.4759603,0.5868371,0.6296553,0.47822079999999995,TE,DNA
id_0,lesson_1,2021-06-13 18:34:22.073826,1622166856.4712,0.5221716,0.371591,0.4802932,0.5985083999999999,0.6396951999999999,0.4871642000000001,TE,DNA
id_0,lesson_1,2021-06-13 18:34:23.073826,1622166857.47175,0.5370518,0.380102,0.48462609999999995,0.6101797,0.6497351,0.4961076,TE,DNA
id_0,lesson_1,2021-06-13 18:34:24.073826,1622166858.4723,0.551932,0.388613,0.48895900000000003,0.621851,0.659775,0.505051,TE,DNA
id_0,lesson_1,2021-06-13 18:34:25.073826,1622166859.4727402,0.5314576,0.38827940000000005,0.4776595,0.6006111000000001,0.6467080000000001,0.4920384,TE,DNA
id_0,lesson_1,2021-06-13 18:34:26.073826,1622166860.47318,0.5109832000000001,0.3879458,0.46636000000000005,0.5793712,0.633641,0.4790258,TE,DNA
id_0,lesson_1,2021-06-13 18:34:27.073826,1622166861.47362,0.4905088,0.3876122,0.4550605,0.5581313,0.620574,0.46601320000000007,TE,DNA
id_0,lesson_1,2021-06-13 18:34:28.073826,1622166862.47406,0.4700344,0.3872786,0.44376099999999996,0.5368914,0.607507,0.4530006,TE,DNA
id_0,lesson_1,2021-06-13 18:34:29.073826,1622166863.4745002,0.44956,0.386945,0.4324615,0.5156515,0.5944400000000001,0.4399880000000001,TE,DNA
